"npi.sah.prop.mild","npi.nbc.prop.mild","start_date","b1","initial.infected","loss"
0.57,0.3,2020-01-31,0.35,3,321.64850946794
0.58,0.3,2020-01-31,0.35,3,310.438026562171
0.59,0.3,2020-01-31,0.35,3,299.317452543457
0.6,0.3,2020-01-31,0.35,3,288.286673308006
0.61,0.3,2020-01-31,0.35,3,277.346341084027
0.62,0.3,2020-01-31,0.35,3,266.497232646719
0.63,0.3,2020-01-31,0.35,3,255.738297751385
0.64,0.3,2020-01-31,0.35,3,245.071877091275
0.65,0.3,2020-01-31,0.35,3,234.497602316007
0.66,0.3,2020-01-31,0.35,3,224.016317522709
0.67,0.3,2020-01-31,0.35,3,213.629600753699
0.68,0.3,2020-01-31,0.35,3,203.338764317031
0.69,0.3,2020-01-31,0.35,3,193.143849616477
0.7,0.3,2020-01-31,0.35,3,183.049847609279
0.71,0.3,2020-01-31,0.35,3,173.055474455903
0.72,0.3,2020-01-31,0.35,3,163.166323998232
0.73,0.3,2020-01-31,0.35,3,153.385360540098
0.74,0.3,2020-01-31,0.35,3,143.718345003081
0.75,0.3,2020-01-31,0.35,3,134.168721288568
0.76,0.3,2020-01-31,0.35,3,124.745581769847
0.77,0.3,2020-01-31,0.35,3,115.457786979016
0.78,0.3,2020-01-31,0.35,3,106.360020960559
0.79,0.3,2020-01-31,0.35,3,97.6349293221012
0.8,0.3,2020-01-31,0.35,3,89.4665623455754
0.81,0.3,2020-01-31,0.35,3,81.9736376273814
0.82,0.3,2020-01-31,0.35,3,75.2273250950966
0.83,0.3,2020-01-31,0.35,3,69.2650195551569
0.84,0.3,2020-01-31,0.35,3,64.1157310142731
0.85,0.3,2020-01-31,0.35,3,59.8307504310266
0.86,0.3,2020-01-31,0.35,3,56.674685266322
0.87,0.3,2020-01-31,0.35,3,54.6719980749359
0.88,0.3,2020-01-31,0.35,3,52.7105818444105
0.89,0.3,2020-01-31,0.35,3,50.7930936127066
0.9,0.3,2020-01-31,0.35,3,48.922518672176
0.91,0.3,2020-01-31,0.35,3,47.1015926205666
0.92,0.3,2020-01-31,0.35,3,45.3342267183675
0.93,0.3,2020-01-31,0.35,3,43.6242588245232
0.94,0.3,2020-01-31,0.35,3,41.9762936822719
0.95,0.3,2020-01-31,0.35,3,40.3949549998515
0.55,0.35,2020-01-31,0.35,3,344.340193090727
0.56,0.35,2020-01-31,0.35,3,332.949258270587
0.57,0.35,2020-01-31,0.35,3,321.64850946794
0.58,0.35,2020-01-31,0.35,3,310.438026562171
0.59,0.35,2020-01-31,0.35,3,299.317452543457
0.6,0.35,2020-01-31,0.35,3,288.286673308006
0.61,0.35,2020-01-31,0.35,3,277.346341084027
0.62,0.35,2020-01-31,0.35,3,266.497232646719
0.63,0.35,2020-01-31,0.35,3,255.738297751385
0.64,0.35,2020-01-31,0.35,3,245.071877091275
0.65,0.35,2020-01-31,0.35,3,234.497602316007
0.66,0.35,2020-01-31,0.35,3,224.016317522709
0.67,0.35,2020-01-31,0.35,3,213.629600753699
0.68,0.35,2020-01-31,0.35,3,203.338764317031
0.69,0.35,2020-01-31,0.35,3,193.143849616477
0.7,0.35,2020-01-31,0.35,3,183.049847609279
0.71,0.35,2020-01-31,0.35,3,173.055474455903
0.72,0.35,2020-01-31,0.35,3,163.166323998232
0.73,0.35,2020-01-31,0.35,3,153.385360540098
0.74,0.35,2020-01-31,0.35,3,143.718345003081
0.75,0.35,2020-01-31,0.35,3,134.168721288568
0.76,0.35,2020-01-31,0.35,3,124.745581769847
0.77,0.35,2020-01-31,0.35,3,115.457786979016
0.78,0.35,2020-01-31,0.35,3,106.360020960559
0.79,0.35,2020-01-31,0.35,3,97.6349293221012
0.8,0.35,2020-01-31,0.35,3,89.4665623455754
0.81,0.35,2020-01-31,0.35,3,81.9736376273814
0.82,0.35,2020-01-31,0.35,3,75.2273250950966
0.83,0.35,2020-01-31,0.35,3,69.2650195551569
0.84,0.35,2020-01-31,0.35,3,64.1157310142731
0.85,0.35,2020-01-31,0.35,3,59.8307504310266
0.86,0.35,2020-01-31,0.35,3,56.674685266322
0.87,0.35,2020-01-31,0.35,3,54.6719980749359
0.88,0.35,2020-01-31,0.35,3,52.7105818444105
0.89,0.35,2020-01-31,0.35,3,50.7930936127066
0.9,0.35,2020-01-31,0.35,3,48.922518672176
0.91,0.35,2020-01-31,0.35,3,47.1015926205666
0.92,0.35,2020-01-31,0.35,3,45.3342267183675
0.93,0.35,2020-01-31,0.35,3,43.6242588245232
0.94,0.35,2020-01-31,0.35,3,41.9762936822719
0.95,0.35,2020-01-31,0.35,3,40.3949549998515
0.55,0.4,2020-01-31,0.35,3,344.340193090727
0.56,0.4,2020-01-31,0.35,3,332.949258270587
0.57,0.4,2020-01-31,0.35,3,321.64850946794
0.58,0.4,2020-01-31,0.35,3,310.438026562171
0.59,0.4,2020-01-31,0.35,3,299.317452543457
0.6,0.4,2020-01-31,0.35,3,288.286673308006
0.61,0.4,2020-01-31,0.35,3,277.346341084027
0.62,0.4,2020-01-31,0.35,3,266.497232646719
0.63,0.4,2020-01-31,0.35,3,255.738297751385
0.64,0.4,2020-01-31,0.35,3,245.071877091275
0.65,0.4,2020-01-31,0.35,3,234.497602316007
0.66,0.4,2020-01-31,0.35,3,224.016317522709
0.67,0.4,2020-01-31,0.35,3,213.629600753699
0.68,0.4,2020-01-31,0.35,3,203.338764317031
0.69,0.4,2020-01-31,0.35,3,193.143849616477
0.7,0.4,2020-01-31,0.35,3,183.049847609279
0.71,0.4,2020-01-31,0.35,3,173.055474455903
0.72,0.4,2020-01-31,0.35,3,163.166323998232
0.73,0.4,2020-01-31,0.35,3,153.385360540098
0.74,0.4,2020-01-31,0.35,3,143.718345003081
0.75,0.4,2020-01-31,0.35,3,134.168721288568
0.76,0.4,2020-01-31,0.35,3,124.745581769847
0.77,0.4,2020-01-31,0.35,3,115.457786979016
0.78,0.4,2020-01-31,0.35,3,106.360020960559
0.79,0.4,2020-01-31,0.35,3,97.6349293221012
0.8,0.4,2020-01-31,0.35,3,89.4665623455754
0.81,0.4,2020-01-31,0.35,3,81.9736376273814
0.82,0.4,2020-01-31,0.35,3,75.2273250950966
0.83,0.4,2020-01-31,0.35,3,69.2650195551569
0.84,0.4,2020-01-31,0.35,3,64.1157310142731
0.85,0.4,2020-01-31,0.35,3,59.8307504310266
0.86,0.4,2020-01-31,0.35,3,56.674685266322
0.87,0.4,2020-01-31,0.35,3,54.6719980749359
0.88,0.4,2020-01-31,0.35,3,52.7105818444105
0.89,0.4,2020-01-31,0.35,3,50.7930936127066
0.9,0.4,2020-01-31,0.35,3,48.922518672176
0.91,0.4,2020-01-31,0.35,3,47.1015926205666
0.92,0.4,2020-01-31,0.35,3,45.3342267183675
0.93,0.4,2020-01-31,0.35,3,43.6242588245232
0.94,0.4,2020-01-31,0.35,3,41.9762936822719
0.95,0.4,2020-01-31,0.35,3,40.3949549998515
0.55,0.45,2020-01-31,0.35,3,344.340193090727
0.56,0.45,2020-01-31,0.35,3,332.949258270587
0.57,0.45,2020-01-31,0.35,3,321.64850946794
0.58,0.45,2020-01-31,0.35,3,310.438026562171
0.59,0.45,2020-01-31,0.35,3,299.317452543457
0.6,0.45,2020-01-31,0.35,3,288.286673308006
0.61,0.45,2020-01-31,0.35,3,277.346341084027
0.62,0.45,2020-01-31,0.35,3,266.497232646719
0.63,0.45,2020-01-31,0.35,3,255.738297751385
0.64,0.45,2020-01-31,0.35,3,245.071877091275
0.65,0.45,2020-01-31,0.35,3,234.497602316007
0.66,0.45,2020-01-31,0.35,3,224.016317522709
0.67,0.45,2020-01-31,0.35,3,213.629600753699
0.68,0.45,2020-01-31,0.35,3,203.338764317031
0.69,0.45,2020-01-31,0.35,3,193.143849616477
0.7,0.45,2020-01-31,0.35,3,183.049847609279
0.71,0.45,2020-01-31,0.35,3,173.055474455903
0.72,0.45,2020-01-31,0.35,3,163.166323998232
0.73,0.45,2020-01-31,0.35,3,153.385360540098
0.74,0.45,2020-01-31,0.35,3,143.718345003081
0.75,0.45,2020-01-31,0.35,3,134.168721288568
0.76,0.45,2020-01-31,0.35,3,124.745581769847
0.77,0.45,2020-01-31,0.35,3,115.457786979016
0.78,0.45,2020-01-31,0.35,3,106.360020960559
0.79,0.45,2020-01-31,0.35,3,97.6349293221012
0.8,0.45,2020-01-31,0.35,3,89.4665623455754
0.81,0.45,2020-01-31,0.35,3,81.9736376273814
0.82,0.45,2020-01-31,0.35,3,75.2273250950966
0.83,0.45,2020-01-31,0.35,3,69.2650195551569
0.84,0.45,2020-01-31,0.35,3,64.1157310142731
0.85,0.45,2020-01-31,0.35,3,59.8307504310266
0.86,0.45,2020-01-31,0.35,3,56.674685266322
0.87,0.45,2020-01-31,0.35,3,54.6719980749359
0.88,0.45,2020-01-31,0.35,3,52.7105818444105
0.89,0.45,2020-01-31,0.35,3,50.7930936127066
0.9,0.45,2020-01-31,0.35,3,48.922518672176
0.91,0.45,2020-01-31,0.35,3,47.1015926205666
0.92,0.45,2020-01-31,0.35,3,45.3342267183675
0.93,0.45,2020-01-31,0.35,3,43.6242588245232
0.94,0.45,2020-01-31,0.35,3,41.9762936822719
0.95,0.45,2020-01-31,0.35,3,40.3949549998515
0.55,0.5,2020-01-31,0.35,3,344.340193090727
0.56,0.5,2020-01-31,0.35,3,332.949258270587
0.57,0.5,2020-01-31,0.35,3,321.64850946794
0.58,0.5,2020-01-31,0.35,3,310.438026562171
0.59,0.5,2020-01-31,0.35,3,299.317452543457
0.6,0.5,2020-01-31,0.35,3,288.286673308006
0.61,0.5,2020-01-31,0.35,3,277.346341084027
0.62,0.5,2020-01-31,0.35,3,266.497232646719
0.63,0.5,2020-01-31,0.35,3,255.738297751385
0.64,0.5,2020-01-31,0.35,3,245.071877091275
0.65,0.5,2020-01-31,0.35,3,234.497602316007
0.66,0.5,2020-01-31,0.35,3,224.016317522709
0.67,0.5,2020-01-31,0.35,3,213.629600753699
0.68,0.5,2020-01-31,0.35,3,203.338764317031
0.69,0.5,2020-01-31,0.35,3,193.143849616477
0.7,0.5,2020-01-31,0.35,3,183.049847609279
0.71,0.5,2020-01-31,0.35,3,173.055474455903
0.72,0.5,2020-01-31,0.35,3,163.166323998232
0.73,0.5,2020-01-31,0.35,3,153.385360540098
0.74,0.5,2020-01-31,0.35,3,143.718345003081
0.75,0.5,2020-01-31,0.35,3,134.168721288568
0.76,0.5,2020-01-31,0.35,3,124.745581769847
0.77,0.5,2020-01-31,0.35,3,115.457786979016
0.78,0.5,2020-01-31,0.35,3,106.360020960559
0.79,0.5,2020-01-31,0.35,3,97.6349293221012
0.8,0.5,2020-01-31,0.35,3,89.4665623455754
0.81,0.5,2020-01-31,0.35,3,81.9736376273814
0.82,0.5,2020-01-31,0.35,3,75.2273250950966
0.83,0.5,2020-01-31,0.35,3,69.2650195551569
0.84,0.5,2020-01-31,0.35,3,64.1157310142731
0.85,0.5,2020-01-31,0.35,3,59.8307504310266
0.86,0.5,2020-01-31,0.35,3,56.674685266322
0.87,0.5,2020-01-31,0.35,3,54.6719980749359
0.88,0.5,2020-01-31,0.35,3,52.7105818444105
0.89,0.5,2020-01-31,0.35,3,50.7930936127066
0.9,0.5,2020-01-31,0.35,3,48.922518672176
0.91,0.5,2020-01-31,0.35,3,47.1015926205666
0.92,0.5,2020-01-31,0.35,3,45.3342267183675
0.93,0.5,2020-01-31,0.35,3,43.6242588245232
0.94,0.5,2020-01-31,0.35,3,41.9762936822719
0.95,0.5,2020-01-31,0.35,3,40.3949549998515
0.55,0.55,2020-01-31,0.35,3,344.340193090727
0.56,0.55,2020-01-31,0.35,3,332.949258270587
0.57,0.55,2020-01-31,0.35,3,321.64850946794
0.58,0.55,2020-01-31,0.35,3,310.438026562171
0.59,0.55,2020-01-31,0.35,3,299.317452543457
0.6,0.55,2020-01-31,0.35,3,288.286673308006
0.61,0.55,2020-01-31,0.35,3,277.346341084027
0.62,0.55,2020-01-31,0.35,3,266.497232646719
0.63,0.55,2020-01-31,0.35,3,255.738297751385
0.64,0.55,2020-01-31,0.35,3,245.071877091275
0.65,0.55,2020-01-31,0.35,3,234.497602316007
0.66,0.55,2020-01-31,0.35,3,224.016317522709
0.67,0.55,2020-01-31,0.35,3,213.629600753699
0.68,0.55,2020-01-31,0.35,3,203.338764317031
0.69,0.55,2020-01-31,0.35,3,193.143849616477
0.7,0.55,2020-01-31,0.35,3,183.049847609279
0.71,0.55,2020-01-31,0.35,3,173.055474455903
0.72,0.55,2020-01-31,0.35,3,163.166323998232
0.73,0.55,2020-01-31,0.35,3,153.385360540098
0.74,0.55,2020-01-31,0.35,3,143.718345003081
0.75,0.55,2020-01-31,0.35,3,134.168721288568
0.76,0.55,2020-01-31,0.35,3,124.745581769847
0.77,0.55,2020-01-31,0.35,3,115.457786979016
0.78,0.55,2020-01-31,0.35,3,106.360020960559
0.79,0.55,2020-01-31,0.35,3,97.6349293221012
0.8,0.55,2020-01-31,0.35,3,89.4665623455754
0.81,0.55,2020-01-31,0.35,3,81.9736376273814
0.82,0.55,2020-01-31,0.35,3,75.2273250950966
0.83,0.55,2020-01-31,0.35,3,69.2650195551569
0.84,0.55,2020-01-31,0.35,3,64.1157310142731
0.85,0.55,2020-01-31,0.35,3,59.8307504310266
0.86,0.55,2020-01-31,0.35,3,56.674685266322
0.87,0.55,2020-01-31,0.35,3,54.6719980749359
0.88,0.55,2020-01-31,0.35,3,52.7105818444105
0.89,0.55,2020-01-31,0.35,3,50.7930936127066
0.9,0.55,2020-01-31,0.35,3,48.922518672176
0.91,0.55,2020-01-31,0.35,3,47.1015926205666
0.92,0.55,2020-01-31,0.35,3,45.3342267183675
0.93,0.55,2020-01-31,0.35,3,43.6242588245232
0.94,0.55,2020-01-31,0.35,3,41.9762936822719
0.95,0.55,2020-01-31,0.35,3,40.3949549998515
0.55,0.6,2020-01-31,0.35,3,344.340193090727
0.56,0.6,2020-01-31,0.35,3,332.949258270587
0.57,0.6,2020-01-31,0.35,3,321.64850946794
0.58,0.6,2020-01-31,0.35,3,310.438026562171
0.59,0.6,2020-01-31,0.35,3,299.317452543457
0.6,0.6,2020-01-31,0.35,3,288.286673308006
0.61,0.6,2020-01-31,0.35,3,277.346341084027
0.62,0.6,2020-01-31,0.35,3,266.497232646719
0.63,0.6,2020-01-31,0.35,3,255.738297751385
0.64,0.6,2020-01-31,0.35,3,245.071877091275
0.65,0.6,2020-01-31,0.35,3,234.497602316007
0.66,0.6,2020-01-31,0.35,3,224.016317522709
0.67,0.6,2020-01-31,0.35,3,213.629600753699
0.68,0.6,2020-01-31,0.35,3,203.338764317031
0.69,0.6,2020-01-31,0.35,3,193.143849616477
0.7,0.6,2020-01-31,0.35,3,183.049847609279
0.71,0.6,2020-01-31,0.35,3,173.055474455903
0.72,0.6,2020-01-31,0.35,3,163.166323998232
0.73,0.6,2020-01-31,0.35,3,153.385360540098
0.74,0.6,2020-01-31,0.35,3,143.718345003081
0.75,0.6,2020-01-31,0.35,3,134.168721288568
0.76,0.6,2020-01-31,0.35,3,124.745581769847
0.77,0.6,2020-01-31,0.35,3,115.457786979016
0.78,0.6,2020-01-31,0.35,3,106.360020960559
0.79,0.6,2020-01-31,0.35,3,97.6349293221012
0.8,0.6,2020-01-31,0.35,3,89.4665623455754
0.81,0.6,2020-01-31,0.35,3,81.9736376273814
0.82,0.6,2020-01-31,0.35,3,75.2273250950966
0.83,0.6,2020-01-31,0.35,3,69.2650195551569
0.84,0.6,2020-01-31,0.35,3,64.1157310142731
0.85,0.6,2020-01-31,0.35,3,59.8307504310266
0.86,0.6,2020-01-31,0.35,3,56.674685266322
0.87,0.6,2020-01-31,0.35,3,54.6719980749359
0.88,0.6,2020-01-31,0.35,3,52.7105818444105
0.89,0.6,2020-01-31,0.35,3,50.7930936127066
0.9,0.6,2020-01-31,0.35,3,48.922518672176
0.91,0.6,2020-01-31,0.35,3,47.1015926205666
0.92,0.6,2020-01-31,0.35,3,45.3342267183675
0.93,0.6,2020-01-31,0.35,3,43.6242588245232
0.94,0.6,2020-01-31,0.35,3,41.9762936822719
0.95,0.6,2020-01-31,0.35,3,40.3949549998515
0.55,0.65,2020-01-31,0.35,3,344.340193090727
0.56,0.65,2020-01-31,0.35,3,332.949258270587
0.57,0.65,2020-01-31,0.35,3,321.64850946794
0.58,0.65,2020-01-31,0.35,3,310.438026562171
0.59,0.65,2020-01-31,0.35,3,299.317452543457
0.6,0.65,2020-01-31,0.35,3,288.286673308006
0.61,0.65,2020-01-31,0.35,3,277.346341084027
0.62,0.65,2020-01-31,0.35,3,266.497232646719
0.63,0.65,2020-01-31,0.35,3,255.738297751385
0.64,0.65,2020-01-31,0.35,3,245.071877091275
0.65,0.65,2020-01-31,0.35,3,234.497602316007
0.66,0.65,2020-01-31,0.35,3,224.016317522709
0.67,0.65,2020-01-31,0.35,3,213.629600753699
0.68,0.65,2020-01-31,0.35,3,203.338764317031
0.69,0.65,2020-01-31,0.35,3,193.143849616477
0.7,0.65,2020-01-31,0.35,3,183.049847609279
0.71,0.65,2020-01-31,0.35,3,173.055474455903
0.72,0.65,2020-01-31,0.35,3,163.166323998232
0.73,0.65,2020-01-31,0.35,3,153.385360540098
0.74,0.65,2020-01-31,0.35,3,143.718345003081
0.75,0.65,2020-01-31,0.35,3,134.168721288568
0.76,0.65,2020-01-31,0.35,3,124.745581769847
0.77,0.65,2020-01-31,0.35,3,115.457786979016
0.78,0.65,2020-01-31,0.35,3,106.360020960559
0.79,0.65,2020-01-31,0.35,3,97.6349293221012
0.8,0.65,2020-01-31,0.35,3,89.4665623455754
0.81,0.65,2020-01-31,0.35,3,81.9736376273814
0.82,0.65,2020-01-31,0.35,3,75.2273250950966
0.83,0.65,2020-01-31,0.35,3,69.2650195551569
0.84,0.65,2020-01-31,0.35,3,64.1157310142731
0.85,0.65,2020-01-31,0.35,3,59.8307504310266
0.86,0.65,2020-01-31,0.35,3,56.674685266322
0.87,0.65,2020-01-31,0.35,3,54.6719980749359
0.88,0.65,2020-01-31,0.35,3,52.7105818444105
0.89,0.65,2020-01-31,0.35,3,50.7930936127066
0.9,0.65,2020-01-31,0.35,3,48.922518672176
0.91,0.65,2020-01-31,0.35,3,47.1015926205666
0.92,0.65,2020-01-31,0.35,3,45.3342267183675
0.93,0.65,2020-01-31,0.35,3,43.6242588245232
0.94,0.65,2020-01-31,0.35,3,41.9762936822719
0.95,0.65,2020-01-31,0.35,3,40.3949549998515
0.55,0.7,2020-01-31,0.35,3,344.340193090727
0.56,0.7,2020-01-31,0.35,3,332.949258270587
0.57,0.7,2020-01-31,0.35,3,321.64850946794
0.58,0.7,2020-01-31,0.35,3,310.438026562171
0.59,0.7,2020-01-31,0.35,3,299.317452543457
0.6,0.7,2020-01-31,0.35,3,288.286673308006
0.61,0.7,2020-01-31,0.35,3,277.346341084027
0.62,0.7,2020-01-31,0.35,3,266.497232646719
0.63,0.7,2020-01-31,0.35,3,255.738297751385
0.64,0.7,2020-01-31,0.35,3,245.071877091275
0.65,0.7,2020-01-31,0.35,3,234.497602316007
0.66,0.7,2020-01-31,0.35,3,224.016317522709
0.67,0.7,2020-01-31,0.35,3,213.629600753699
0.68,0.7,2020-01-31,0.35,3,203.338764317031
0.69,0.7,2020-01-31,0.35,3,193.143849616477
0.7,0.7,2020-01-31,0.35,3,183.049847609279
0.71,0.7,2020-01-31,0.35,3,173.055474455903
0.72,0.7,2020-01-31,0.35,3,163.166323998232
0.73,0.7,2020-01-31,0.35,3,153.385360540098
0.74,0.7,2020-01-31,0.35,3,143.718345003081
0.75,0.7,2020-01-31,0.35,3,134.168721288568
0.76,0.7,2020-01-31,0.35,3,124.745581769847
0.77,0.7,2020-01-31,0.35,3,115.457786979016
0.78,0.7,2020-01-31,0.35,3,106.360020960559
0.79,0.7,2020-01-31,0.35,3,97.6349293221012
0.8,0.7,2020-01-31,0.35,3,89.4665623455754
0.81,0.7,2020-01-31,0.35,3,81.9736376273814
0.82,0.7,2020-01-31,0.35,3,75.2273250950966
0.83,0.7,2020-01-31,0.35,3,69.2650195551569
0.84,0.7,2020-01-31,0.35,3,64.1157310142731
0.85,0.7,2020-01-31,0.35,3,59.8307504310266
0.86,0.7,2020-01-31,0.35,3,56.674685266322
0.87,0.7,2020-01-31,0.35,3,54.6719980749359
0.88,0.7,2020-01-31,0.35,3,52.7105818444105
0.89,0.7,2020-01-31,0.35,3,50.7930936127066
0.9,0.7,2020-01-31,0.35,3,48.922518672176
0.91,0.7,2020-01-31,0.35,3,47.1015926205666
0.92,0.7,2020-01-31,0.35,3,45.3342267183675
0.93,0.7,2020-01-31,0.35,3,43.6242588245232
0.94,0.7,2020-01-31,0.35,3,41.9762936822719
0.95,0.7,2020-01-31,0.35,3,40.3949549998515
0.55,0.75,2020-01-31,0.35,3,344.340193090727
0.56,0.75,2020-01-31,0.35,3,332.949258270587
0.57,0.75,2020-01-31,0.35,3,321.64850946794
0.58,0.75,2020-01-31,0.35,3,310.438026562171
0.59,0.75,2020-01-31,0.35,3,299.317452543457
0.6,0.75,2020-01-31,0.35,3,288.286673308006
0.61,0.75,2020-01-31,0.35,3,277.346341084027
0.62,0.75,2020-01-31,0.35,3,266.497232646719
0.63,0.75,2020-01-31,0.35,3,255.738297751385
0.64,0.75,2020-01-31,0.35,3,245.071877091275
0.65,0.75,2020-01-31,0.35,3,234.497602316007
0.66,0.75,2020-01-31,0.35,3,224.016317522709
0.67,0.75,2020-01-31,0.35,3,213.629600753699
0.68,0.75,2020-01-31,0.35,3,203.338764317031
0.69,0.75,2020-01-31,0.35,3,193.143849616477
0.7,0.75,2020-01-31,0.35,3,183.049847609279
0.71,0.75,2020-01-31,0.35,3,173.055474455903
0.72,0.75,2020-01-31,0.35,3,163.166323998232
0.73,0.75,2020-01-31,0.35,3,153.385360540098
0.74,0.75,2020-01-31,0.35,3,143.718345003081
0.75,0.75,2020-01-31,0.35,3,134.168721288568
0.76,0.75,2020-01-31,0.35,3,124.745581769847
0.77,0.75,2020-01-31,0.35,3,115.457786979016
0.78,0.75,2020-01-31,0.35,3,106.360020960559
0.79,0.75,2020-01-31,0.35,3,97.6349293221012
0.8,0.75,2020-01-31,0.35,3,89.4665623455754
0.81,0.75,2020-01-31,0.35,3,81.9736376273814
0.82,0.75,2020-01-31,0.35,3,75.2273250950966
0.83,0.75,2020-01-31,0.35,3,69.2650195551569
0.84,0.75,2020-01-31,0.35,3,64.1157310142731
0.85,0.75,2020-01-31,0.35,3,59.8307504310266
0.86,0.75,2020-01-31,0.35,3,56.674685266322
0.87,0.75,2020-01-31,0.35,3,54.6719980749359
0.88,0.75,2020-01-31,0.35,3,52.7105818444105
0.89,0.75,2020-01-31,0.35,3,50.7930936127066
0.9,0.75,2020-01-31,0.35,3,48.922518672176
0.91,0.75,2020-01-31,0.35,3,47.1015926205666
0.92,0.75,2020-01-31,0.35,3,45.3342267183675
0.93,0.75,2020-01-31,0.35,3,43.6242588245232
0.94,0.75,2020-01-31,0.35,3,41.9762936822719
0.95,0.75,2020-01-31,0.35,3,40.3949549998515
